X-coordinate,Y-coordinate,Timestamp
134.37898266666667,7.343462333333334,1548144439.83
134.37898466666667,7.3434618333333335,1548144439.94
134.37898666666666,7.343461333333333,1548144440.04
134.3789886666667,7.343460833333334,1548144440.15
134.3789886666667,7.343460833333334,1548144440.25
134.37899066666665,7.3434605,1548144440.36
134.37899266666668,7.343460000000001,1548144440.47
134.37899483333334,7.3434595,1548144440.57
134.37899683333333,7.343458999999999,1548144440.67
134.37899883333333,7.343458666666667,1548144440.78
134.379001,7.343458166666666,1548144440.89
134.379003,7.343457666666666,1548144440.99
134.37900499999998,7.343457333333333,1548144441.09
134.37900716666667,7.343456833333333,1548144441.2
134.37900916666666,7.3434565,1548144441.3
134.37901116666666,7.343456,1548144441.41
134.37901333333332,7.343455666666667,1548144441.51
134.37901533333334,7.343455166666667,1548144441.62
134.37901733333334,7.343454833333334,1548144441.73
134.37901933333333,7.343454333333333,1548144441.83
134.3790215,7.343454,1548144441.94
134.37902350000002,7.343453666666666,1548144442.04
134.37902549999998,7.343453333333334,1548144442.15
134.3790275,7.343452999999999,1548144442.25
134.37902966666667,7.343452500000001,1548144442.35
134.3790316666667,7.343452166666666,1548144442.46
134.3790316666667,7.343452166666666,1548144442.57
134.37903366666666,7.343451833333334,1548144442.67
134.37903583333335,7.3434515,1548144442.77
134.37903783333334,7.343451166666667,1548144442.88
134.37903983333334,7.343450833333333,1548144442.98
134.37904183333333,7.3434505,1548144443.09
134.37904383333336,7.343450166666666,1548144443.19
134.37904583333332,7.343449833333334,1548144443.3
134.37904783333335,7.343449500000001,1548144443.4
134.37905,7.343449166666667,1548144443.51
134.37905199999997,7.343448833333334,1548144443.61
134.379054,7.343448666666665,1548144443.72
134.37905600000002,7.343448333333333,1548144443.82
134.379058,7.343448166666667,1548144443.93
134.37906,7.343447833333332,1548144444.04
134.379062,7.343447666666666,1548144444.14
134.379064,7.343447333333334,1548144444.25
134.37906583333333,7.343447166666666,1548144444.35
134.37906783333335,7.343446999999999,1548144444.46
134.37906983333332,7.343446833333333,1548144444.56
134.37907183333334,7.343446500000001,1548144444.67
134.37907366666667,7.343446333333333,1548144444.77
134.37907566666667,7.343446166666666,1548144444.88
134.37907566666667,7.343446166666666,1548144444.98
134.37907766666666,7.343446,1548144445.09
134.3790795,7.343445833333334,1548144445.19
134.3790815,7.343445666666666,1548144445.3
134.3790835,7.3434455,1548144445.4
134.37908533333334,7.343445333333333,1548144445.51
134.37908733333333,7.343445166666667,1548144445.61
134.37908916666666,7.343445000000001,1548144445.72
134.37909116666665,7.343444833333333,1548144445.82
134.379093,7.343444833333333,1548144445.93
134.37909499999998,7.343444666666667,1548144446.03
134.37909683333334,7.3434445,1548144446.14
134.37909883333333,7.3434445,1548144446.24
134.37910066666666,7.343444333333334,1548144446.35
134.37910266666668,7.343444166666666,1548144446.45
134.37910449999998,7.343444166666666,1548144446.56
134.37910633333334,7.343444,1548144446.66
134.37910833333333,7.343444,1548144446.77
134.37911016666666,7.343443833333334,1548144446.87
134.3791121666667,7.343443833333334,1548144446.98
134.379114,7.343443666666667,1548144447.08
134.37911583333334,7.343443666666667,1548144447.19
134.37911583333334,7.343443666666667,1548144447.29
134.3791178333333,7.343443666666667,1548144447.4
134.37911966666667,7.343443500000001,1548144447.5
134.3791215,7.343443500000001,1548144447.61
134.37912333333333,7.343443500000001,1548144447.71
134.37912516666665,7.343443500000001,1548144447.82
134.37912716666668,7.343443500000001,1548144447.92
134.379129,7.343443500000001,1548144448.03
134.37913083333333,7.343443500000001,1548144448.13
134.37913266666666,7.343443500000001,1548144448.24
134.37913466666666,7.343443500000001,1548144448.34
134.37913650000002,7.343443500000001,1548144448.45
134.37913833333332,7.343443333333332,1548144448.55
134.37914016666667,7.343443333333332,1548144448.66
134.37914216666667,7.343443500000001,1548144448.76
134.379144,7.343443500000001,1548144448.87
134.37914583333335,7.343443500000001,1548144448.97
134.37914766666665,7.343443500000001,1548144449.08
134.37914966666668,7.343443500000001,1548144449.18
134.37915149999998,7.343443333333332,1548144449.29
134.37915333333333,7.343443333333332,1548144449.39
134.37915516666666,7.343443166666666,1548144449.5
134.37915516666666,7.343443166666666,1548144449.6
134.37915716666666,7.343443166666666,1548144449.71
134.37915900000002,7.343443,1548144449.81
134.37916083333332,7.343443,1548144449.92
134.37916283333334,7.3434428333333335,1548144450.02
134.37916466666667,7.3434428333333335,1548144450.13
134.3791665,7.3434428333333335,1548144450.23
134.37916850000002,7.3434428333333335,1548144450.34
134.37917033333332,7.3434426666666655,1548144450.44
134.37917216666668,7.3434426666666655,1548144450.55
134.37917416666667,7.3434426666666655,1548144450.65
134.379176,7.343442499999999,1548144450.76
134.37917783333333,7.343442499999999,1548144450.86
134.37917966666666,7.343442499999999,1548144450.97
134.37918166666665,7.343442333333333,1548144451.07
134.3791835,7.343442333333333,1548144451.18
134.37918533333334,7.343442333333333,1548144451.28
134.37918716666667,7.343442166666667,1548144451.39
134.37918916666666,7.343442166666667,1548144451.49
134.379191,7.343442166666667,1548144451.6
134.37919283333335,7.343442166666667,1548144451.7
134.37919483333332,7.3434420000000005,1548144451.81
134.37919483333332,7.3434420000000005,1548144451.91
134.37919666666667,7.3434420000000005,1548144452.02
134.37919866666667,7.3434420000000005,1548144452.12
134.3792005,7.3434420000000005,1548144452.23
134.3792025,7.3434420000000005,1548144452.33
134.37920433333332,7.3434418333333324,1548144452.44
134.37920616666668,7.3434418333333324,1548144452.54
134.37920816666667,7.3434418333333324,1548144452.65
134.37921,7.3434418333333324,1548144452.75
134.37921183333336,7.3434418333333324,1548144452.86
134.37921383333332,7.343441666666666,1548144452.96
134.37921566666668,7.343441666666666,1548144453.07
134.37921749999998,7.343441666666666,1548144453.17
134.37921933333334,7.3434415,1548144453.28
134.37922133333333,7.3434415,1548144453.38
134.37922316666666,7.3434415,1548144453.49
134.37922500000002,7.343441333333334,1548144453.59
134.379227,7.343441333333334,1548144453.7
134.37922883333334,7.343441333333334,1548144453.8
134.3792308333333,7.343441333333334,1548144453.91
134.37923266666667,7.343441333333334,1548144454.01
134.3792346666667,7.343441333333334,1548144454.12
134.3792346666667,7.343441333333334,1548144454.22
134.3792365,7.343441166666666,1548144454.33
134.3792385,7.343441166666666,1548144454.43
134.3792403333333,7.343441166666666,1548144454.54
134.37924233333334,7.343441166666666,1548144454.64
134.37924416666667,7.343441166666666,1548144454.75
134.37924616666666,7.343440999999999,1548144454.85
134.37924800000002,7.343440999999999,1548144454.96
134.37924983333332,7.343440999999999,1548144455.06
134.37925183333334,7.343440999999999,1548144455.17
134.37925366666664,7.343440999999999,1548144455.27
134.37925566666667,7.343440999999999,1548144455.38
134.37925750000002,7.343440833333333,1548144455.48
134.37925933333332,7.343440833333333,1548144455.59
134.37926133333335,7.343440833333333,1548144455.69
134.37926316666665,7.343440833333333,1548144455.8
134.37926516666667,7.343440833333333,1548144455.9
134.379267,7.343440833333333,1548144456.01
134.37926883333333,7.343440666666667,1548144456.11
134.37927083333335,7.343440666666667,1548144456.22
134.37927266666665,7.343440666666667,1548144456.32
134.37927266666665,7.343440666666667,1548144456.43
134.37927466666667,7.343440666666667,1548144456.53
134.3792765,7.343440666666667,1548144456.64
134.3792785,7.343440500000001,1548144456.75
134.37928033333336,7.343440500000001,1548144456.85
134.37928233333332,7.343440500000001,1548144456.96
134.37928416666668,7.343440500000001,1548144457.06
134.37928616666667,7.343440500000001,1548144457.17
134.379288,7.343440333333333,1548144457.27
134.37929,7.343440333333333,1548144457.38
134.37929183333333,7.343440333333333,1548144457.48
134.37929383333332,7.343440333333333,1548144457.58
134.37929583333334,7.343440333333333,1548144457.69
134.37929766666667,7.343440166666666,1548144457.79
134.37929966666667,7.343440166666666,1548144457.9
134.3793015,7.343440166666666,1548144458.0
134.3793035,7.343440166666666,1548144458.11
134.37930533333335,7.343440166666666,1548144458.22
134.37930733333332,7.343440166666666,1548144458.32
134.37930933333334,7.343440166666666,1548144458.43
134.37931116666667,7.343440333333333,1548144458.53
134.37931316666666,7.343440333333333,1548144458.64
134.37931500000002,7.343440333333333,1548144458.74
134.379317,7.343440333333333,1548144458.84
134.379317,7.343440333333333,1548144458.95
134.37931883333334,7.343440333333333,1548144459.05
134.3793208333333,7.343440333333333,1548144459.16
134.37932283333333,7.343440333333333,1548144459.26
134.3793246666667,7.343440333333333,1548144459.37
134.37932666666666,7.343440333333333,1548144459.48
134.37932866666668,7.343440333333333,1548144459.58
134.3793305,7.343440333333333,1548144459.69
134.3793325,7.343440333333333,1548144459.79
134.37933433333333,7.343440333333333,1548144459.9
134.37933633333333,7.343440500000001,1548144460.0
134.37933816666666,7.343440500000001,1548144460.11
134.37934016666668,7.343440500000001,1548144460.21
134.37934216666665,7.343440500000001,1548144460.32
134.379344,7.343440666666667,1548144460.42
134.379346,7.343440666666667,1548144460.53
134.37934783333333,7.343440833333333,1548144460.63
134.37934983333335,7.343440833333333,1548144460.74
134.37935166666665,7.343440833333333,1548144460.84
134.3793535,7.343440999999999,1548144460.95
134.3793555,7.343440999999999,1548144461.05
134.37935733333333,7.343440999999999,1548144461.16
134.37935733333333,7.343440999999999,1548144461.26
134.37935916666666,7.343440999999999,1548144461.37
134.37936116666665,7.343440999999999,1548144461.47
134.379363,7.343441166666666,1548144461.58
134.37936483333334,7.343441166666666,1548144461.68
134.37936683333334,7.343441166666666,1548144461.79
134.37936866666666,7.343441333333334,1548144461.89
134.3793705,7.343441333333334,1548144462.0
134.37937233333332,7.343441333333334,1548144462.1
134.37937433333335,7.3434415,1548144462.21
134.37937616666667,7.3434415,1548144462.31
134.379378,7.343441666666666,1548144462.42
134.37938,7.343441666666666,1548144462.52
134.37938183333333,7.343441666666666,1548144462.63
134.37938366666668,7.3434418333333324,1548144462.73
134.37938566666665,7.3434418333333324,1548144462.84
134.3793875,7.3434420000000005,1548144462.94
134.3793895,7.3434420000000005,1548144463.05
134.37939133333333,7.343442166666667,1548144463.15
134.3793931666667,7.343442166666667,1548144463.26
134.37939516666665,7.343442166666667,1548144463.36
134.379397,7.343442333333333,1548144463.47
134.379397,7.343442333333333,1548144463.57
134.3793988333333,7.343442333333333,1548144463.68
134.37940066666667,7.343442333333333,1548144463.78
134.37940250000003,7.343442499999999,1548144463.89
134.3794045,7.343442499999999,1548144463.99
134.37940633333335,7.3434426666666655,1548144464.1
134.37940833333332,7.3434426666666655,1548144464.2
134.37941016666667,7.3434428333333335,1548144464.31
134.37941216666667,7.3434428333333335,1548144464.41
134.379414,7.343443,1548144464.52
134.37941583333335,7.343443,1548144464.62
134.37941766666665,7.343443166666666,1548144464.73
134.37941966666668,7.343443166666666,1548144464.83
134.37942149999998,7.343443333333332,1548144464.94
134.37942333333334,7.343443333333332,1548144465.04
134.37942516666666,7.343443500000001,1548144465.15
134.37942716666666,7.343443500000001,1548144465.25
134.37942900000002,7.343443666666667,1548144465.36
134.37943083333332,7.343443666666667,1548144465.46
134.37943283333334,7.343443833333334,1548144465.57
134.37943466666667,7.343443833333334,1548144465.67
134.37943466666667,7.343443833333334,1548144465.78
134.3794365,7.343443833333334,1548144465.88
134.37943833333333,7.343444,1548144465.99
134.37944033333332,7.343444,1548144466.09
134.37944216666668,7.343444166666666,1548144466.2
134.379444,7.343444166666666,1548144466.3
134.37944583333334,7.343444333333334,1548144466.41
134.37944766666666,7.343444333333334,1548144466.51
134.37944950000002,7.343444333333334,1548144466.62
134.37945133333332,7.343444333333334,1548144466.72
134.37945333333334,7.3434445,1548144466.83
134.37945516666665,7.343444666666667,1548144466.93
134.379457,7.343444666666667,1548144467.04
134.37945883333333,7.343444833333333,1548144467.14
134.37946083333333,7.343444833333333,1548144467.25
134.37946266666668,7.343445000000001,1548144467.35
134.37946449999998,7.343445000000001,1548144467.46
134.3794665,7.343445166666667,1548144467.56
134.37946833333334,7.343445166666667,1548144467.67
134.37947033333333,7.343445333333333,1548144467.77
134.3794721666667,7.343445333333333,1548144467.88
134.379474,7.3434455,1548144467.98
134.379476,7.3434455,1548144468.09
134.379476,7.3434455,1548144468.19
134.3794778333333,7.3434455,1548144468.3
134.37947966666667,7.343445666666666,1548144468.4
134.3794815,7.343445666666666,1548144468.51
134.3794835,7.343445833333334,1548144468.61
134.37948533333335,7.343445833333334,1548144468.72
134.37948716666668,7.343446,1548144468.82
134.37948916666667,7.343446166666666,1548144468.93
134.379491,7.343446166666666,1548144469.03
134.37949283333333,7.343446333333333,1548144469.14
134.37949483333333,7.343446333333333,1548144469.24
134.37949666666665,7.343446500000001,1548144469.35
134.37949866666668,7.343446666666667,1548144469.45
134.3795005,7.343446666666667,1548144469.56
134.37950233333333,7.343446833333333,1548144469.66
134.37950433333333,7.343446833333333,1548144469.77
134.37950616666666,7.343446999999999,1548144469.87
134.37950816666668,7.343446999999999,1548144469.98
134.37951,7.343447166666666,1548144470.08
134.37951183333334,7.343447333333334,1548144470.19
134.37951383333333,7.343447333333334,1548144470.29
134.37951566666666,7.3434475,1548144470.4
134.37951566666666,7.3434475,1548144470.51
134.3795175,7.3434475,1548144470.61
134.3795195,7.343447666666666,1548144470.71
134.37952133333334,7.343447833333332,1548144470.82
134.37952333333334,7.343447833333332,1548144470.92
134.37952516666667,7.343448,1548144471.03
134.37952716666666,7.343448,1548144471.13
134.379529,7.343448166666667,1548144471.24
134.37953083333332,7.343448166666667,1548144471.34
134.37953283333334,7.343448333333333,1548144471.45
134.37953466666667,7.343448333333333,1548144471.55
